Season,DayNum,TeamIdA,ScoreA,TeamIdB,ScoreB,Round,SeedA,SeedB,WinRatioA,GapAvgA,WinRatioB,GapAvgB,OrdinalRankA,OrdinalRankB,SeedDiff,WinRatioDiff,GapAvgDiff,OrdinalRankDiff,ScoreDiff,WinA
2003,139,1393,68,1329,56,2,3,6,0.8275862068965517,10.206896551724139,0.6896551724137931,6.517241379310345,11.545454545454545,25.4,-3,0.13793103448275856,3.6896551724137936,-13.854545454545454,12,1
2003,139,1400,77,1345,67,2,1,9,0.7857142857142857,10.178571428571429,0.6428571428571429,6.5,6.2727272727272725,35.22222222222222,-8,0.1428571428571428,3.678571428571429,-28.949494949494948,10,1
2003,143,1112,88,1323,71,3,1,5,0.8928571428571429,14.964285714285714,0.7096774193548387,8.903225806451612,2.272727272727273,20.545454545454547,-4,0.18317972350230416,6.061059907834101,-18.272727272727273,17,1
2003,143,1242,69,1181,65,3,2,3,0.7666666666666667,14.966666666666667,0.8,11.566666666666666,6.090909090909091,8.363636363636363,-1,-0.033333333333333326,3.4000000000000004,-2.2727272727272725,4,1
2003,143,1246,63,1458,57,3,1,5,0.90625,13.437500000000002,0.7586206896551724,12.03448275862069,1.0,19.363636363636363,-4,0.14762931034482762,1.4030172413793114,-18.363636363636363,6,1
2003,143,1266,77,1338,74,3,3,2,0.8214285714285714,10.714285714285714,0.8666666666666667,15.766666666666667,11.727272727272727,3.727272727272727,1,-0.0452380952380953,-5.052380952380954,8.0,3,1
2003,144,1277,60,1268,58,3,7,6,0.6129032258064516,6.258064516129032,0.6785714285714286,13.928571428571429,33.0,24.0,1,-0.06566820276497698,-7.670506912442397,9.0,2,1
2003,144,1328,65,1139,54,3,1,12,0.8,11.0,0.8275862068965517,7.655172413793103,5.818181818181818,39.333333333333336,-11,-0.027586206896551668,3.344827586206897,-33.515151515151516,11,1
2003,144,1393,79,1120,78,3,3,10,0.8275862068965517,10.206896551724139,0.6333333333333333,4.533333333333333,11.545454545454545,42.44444444444444,-7,0.1942528735632184,5.673563218390806,-30.898989898989896,1,1
2003,144,1400,82,1163,78,3,1,5,0.7857142857142857,10.178571428571429,0.7,8.633333333333333,6.2727272727272725,25.363636363636363,-4,0.08571428571428574,1.545238095238096,-19.09090909090909,4,1
2003,145,1242,78,1112,75,4,2,1,0.7666666666666667,14.966666666666667,0.8928571428571429,14.964285714285714,6.090909090909091,2.272727272727273,1,-0.1261904761904762,0.0023809523809532607,3.818181818181818,3,1
2003,145,1266,83,1246,69,4,3,1,0.8214285714285714,10.714285714285714,0.90625,13.437500000000002,11.727272727272727,1.0,2,-0.0848214285714286,-2.7232142857142883,10.727272727272727,14,1
2003,146,1393,63,1328,47,4,3,1,0.8275862068965517,10.206896551724139,0.8,11.0,11.545454545454545,5.818181818181818,2,0.027586206896551668,-0.7931034482758612,5.727272727272727,16,1
2003,146,1400,85,1277,76,4,1,7,0.7857142857142857,10.178571428571429,0.6129032258064516,6.258064516129032,6.2727272727272725,33.0,-6,0.17281105990783407,3.920506912442397,-26.727272727272727,9,1
2003,152,1242,94,1266,61,5,2,3,0.7666666666666667,14.966666666666667,0.8214285714285714,10.714285714285714,6.090909090909091,11.727272727272727,-1,-0.05476190476190468,4.252380952380953,-5.636363636363636,33,1
2003,152,1393,95,1400,84,5,3,1,0.8275862068965517,10.206896551724139,0.7857142857142857,10.178571428571429,11.545454545454545,6.2727272727272725,2,0.041871921182266014,0.028325123152709963,5.2727272727272725,11,1
2003,154,1393,81,1242,78,6,3,2,0.8275862068965517,10.206896551724139,0.7666666666666667,14.966666666666667,11.545454545454545,6.090909090909091,1,0.060919540229884994,-4.759770114942528,5.454545454545454,3,1
2004,134,1197,72,1250,57,0,16,16,0.4666666666666667,-1.8666666666666667,0.6428571428571429,2.1785714285714284,274.22222222222223,203.44444444444446,0,-0.17619047619047623,-4.045238095238095,70.77777777777777,15,1
2004,136,1104,65,1356,64,1,8,9,0.5862068965517241,4.758620689655173,0.8620689655172413,8.379310344827585,33.22222222222222,31.636363636363637,-1,-0.27586206896551724,-3.620689655172413,1.5858585858585847,1,1
2004,136,1163,70,1436,53,1,2,15,0.8181818181818182,15.151515151515152,0.7333333333333333,4.3,7.545454545454546,138.88888888888889,-13,0.08484848484848495,10.851515151515152,-131.34343434343435,17,1
2004,136,1177,76,1173,69,1,7,10,0.7,3.2,0.75,3.875,42.77777777777778,47.77777777777778,-3,-0.050000000000000044,-0.6749999999999998,-5.0,7,1
2004,136,1181,96,1106,61,1,1,16,0.84375,14.78125,0.5333333333333333,0.8333333333333334,2.4545454545454546,261.6666666666667,-15,0.3104166666666667,13.947916666666666,-259.21212121212125,35,1
2004,136,1211,76,1434,49,1,2,15,0.9310344827586207,16.413793103448278,0.5862068965517241,0.8275862068965517,6.545454545454546,136.88888888888889,-13,0.3448275862068966,15.586206896551726,-130.34343434343435,27,1
2004,136,1264,75,1196,60,1,12,5,0.8275862068965517,10.89655172413793,0.6666666666666666,7.833333333333333,54.333333333333336,18.333333333333332,7,0.16091954022988508,3.0632183908045976,36.0,15,1
2004,136,1268,86,1431,83,1,4,13,0.6333333333333333,5.6,0.7586206896551724,8.241379310344827,17.727272727272727,48.55555555555556,-9,-0.12528735632183907,-2.6413793103448278,-30.82828282828283,3,1
2004,136,1305,72,1277,66,1,10,7,0.7333333333333333,9.333333333333334,0.6206896551724138,4.103448275862069,33.666666666666664,39.5,3,0.11264367816091947,5.2298850574712645,-5.833333333333336,6,1
2004,136,1314,63,1102,52,1,6,11,0.6428571428571429,7.607142857142857,0.7857142857142857,9.75,15.636363636363637,50.44444444444444,-5,-0.1428571428571428,-2.1428571428571432,-34.8080808080808,11,1
2004,136,1371,80,1112,76,1,8,9,0.6785714285714286,7.821428571428571,0.6896551724137931,9.10344827586207,32.55555555555556,32.63636363636363,-1,-0.011083743842364546,-1.2820197044334982,-0.080808080808076,4,1
2004,136,1386,82,1251,63,1,1,16,0.9642857142857143,16.285714285714285,0.5483870967741935,1.7419354838709677,3.909090909090909,183.44444444444446,-15,0.4158986175115208,14.543778801843317,-179.53535353535355,19,1
2004,136,1390,71,1427,45,1,1,16,0.9666666666666667,13.233333333333333,0.5714285714285714,-0.21428571428571427,4.454545454545454,209.33333333333334,-15,0.3952380952380953,13.447619047619046,-204.87878787878788,26,1
2004,136,1393,80,1140,75,1,5,12,0.75,6.107142857142857,0.7037037037037037,6.814814814814815,22.363636363636363,35.22222222222222,-7,0.04629629629629628,-0.7076719576719581,-12.858585858585858,5,1
2004,136,1400,66,1343,49,1,3,14,0.7666666666666667,10.733333333333336,0.7307692307692307,5.6923076923076925,13.909090909090908,113.88888888888889,-11,0.03589743589743599,5.0410256410256435,-99.97979797979798,17,1
2004,136,1403,76,1150,73,1,8,9,0.6875,6.96875,0.7241379310344828,7.896551724137931,29.77777777777778,33.55555555555556,-1,-0.03663793103448276,-0.9278017241379306,-3.7777777777777786,3,1
2004,136,1448,79,1433,78,1,4,13,0.6785714285714286,8.178571428571429,0.7666666666666667,7.233333333333333,14.727272727272727,68.11111111111111,-9,-0.08809523809523812,0.9452380952380954,-53.38383838383839,1,1
2004,137,1130,58,1428,51,1,6,11,0.71875,5.0,0.7419354838709677,7.290322580645161,29.9,38.111111111111114,-5,-0.02318548387096775,-2.290322580645161,-8.211111111111116,7,1
2004,137,1153,80,1190,77,1,4,13,0.8,14.0,0.8275862068965517,7.689655172413793,13.181818181818182,65.22222222222223,-9,-0.027586206896551668,6.310344827586207,-52.04040404040405,3,1
2004,137,1210,65,1320,60,1,3,14,0.71875,10.78125,0.6896551724137931,3.9655172413793105,11.0,74.55555555555556,-11,0.02909482758620685,6.8157327586206895,-63.55555555555556,5,1
2004,137,1228,72,1293,53,1,5,12,0.8,9.733333333333333,0.8333333333333334,11.4,17.0,58.888888888888886,-7,-0.033333333333333326,-1.6666666666666679,-41.888888888888886,19,1
2004,137,1242,78,1227,53,1,4,13,0.7142857142857143,6.678571428571429,0.7741935483870968,7.483870967741935,19.363636363636363,72.11111111111111,-9,-0.05990783410138245,-0.8052995391705062,-52.747474747474755,25,1
2004,137,1246,96,1197,76,1,1,16,0.8666666666666667,10.333333333333334,0.4666666666666667,-1.8666666666666667,2.909090909090909,274.22222222222223,-15,0.4,12.200000000000001,-271.3131313131313,20,1
2004,137,1272,59,1376,43,1,7,10,0.75,7.642857142857143,0.696969696969697,8.151515151515152,28.4,31.11111111111111,-3,0.05303030303030298,-0.508658008658009,-2.711111111111112,16,1
2004,137,1280,85,1284,52,1,2,15,0.8928571428571429,10.821428571428571,0.65625,1.875,6.909090909090909,164.11111111111111,-13,0.2366071428571429,8.946428571428571,-157.2020202020202,33,1
2004,137,1301,61,1418,52,1,3,14,0.6896551724137931,8.137931034482758,0.6923076923076923,6.384615384615385,12.545454545454545,72.66666666666667,-11,-0.0026525198938991412,1.753315649867373,-60.121212121212125,9,1
2004,137,1329,75,1186,56,1,2,15,0.896551724137931,14.310344827586206,0.5714285714285714,1.8928571428571428,5.909090909090909,131.33333333333334,-13,0.32512315270935965,12.417487684729064,-125.42424242424244,19,1
2004,137,1334,66,1344,58,1,12,5,0.7666666666666667,5.366666666666666,0.7142857142857143,7.178571428571429,69.11111111111111,21.363636363636363,7,0.05238095238095242,-1.8119047619047626,47.747474747474755,8,1
2004,137,1338,53,1416,44,1,3,14,0.875,12.78125,0.8275862068965517,8.310344827586206,7.363636363636363,78.55555555555556,-11,0.04741379310344829,4.470905172413794,-71.1919191919192,9,1
2004,137,1412,102,1449,100,1,9,8,0.6896551724137931,7.551724137931035,0.6333333333333333,3.2,40.333333333333336,52.666666666666664,1,0.056321839080459846,4.3517241379310345,-12.333333333333329,2,1
2004,137,1435,71,1444,58,1,6,11,0.7,9.1,0.8666666666666667,13.266666666666667,24.333333333333332,32.0,-5,-0.16666666666666674,-4.166666666666668,-7.666666666666668,13,1
2004,137,1458,76,1350,64,1,6,11,0.8,11.966666666666667,0.625,5.53125,12.818181818181818,48.77777777777778,-5,0.17500000000000004,6.435416666666667,-35.95959595959596,12,1
2004,137,1462,80,1257,70,1,7,10,0.696969696969697,8.06060606060606,0.6896551724137931,12.379310344827585,34.666666666666664,24.555555555555557,-3,0.007314524555903867,-4.318704284221525,10.111111111111107,10,1
2004,138,1104,70,1390,67,2,8,1,0.5862068965517241,4.758620689655173,0.9666666666666667,13.233333333333333,33.22222222222222,4.454545454545454,7,-0.3804597701149426,-8.47471264367816,28.767676767676768,3,1
2004,138,1163,72,1177,55,2,2,7,0.8181818181818182,15.151515151515152,0.7,3.2,7.545454545454546,42.77777777777778,-5,0.11818181818181828,11.951515151515153,-35.23232323232323,17,1
2004,138,1181,90,1371,62,2,1,8,0.84375,14.78125,0.6785714285714286,7.821428571428571,2.4545454545454546,32.55555555555556,-7,0.1651785714285714,6.959821428571429,-30.101010101010104,28,1
2004,138,1305,91,1211,72,2,10,2,0.7333333333333333,9.333333333333334,0.9310344827586207,16.413793103448278,33.666666666666664,6.545454545454546,8,-0.19770114942528738,-7.080459770114944,27.121212121212118,19,1
2004,138,1386,70,1403,65,2,1,8,0.9642857142857143,16.285714285714285,0.6875,6.96875,3.909090909090909,29.77777777777778,-7,0.2767857142857143,9.316964285714285,-25.86868686868687,5,1
2004,138,1393,72,1268,70,2,5,4,0.75,6.107142857142857,0.6333333333333333,5.6,22.363636363636363,17.727272727272727,1,0.1166666666666667,0.5071428571428571,4.636363636363637,2,1
2004,138,1400,78,1314,75,2,3,6,0.7666666666666667,10.733333333333336,0.6428571428571429,7.607142857142857,13.909090909090908,15.636363636363637,-3,0.12380952380952381,3.1261904761904793,-1.7272727272727284,3,1
2004,138,1448,84,1264,80,2,4,12,0.6785714285714286,8.178571428571429,0.8275862068965517,10.89655172413793,14.727272727272727,54.333333333333336,-8,-0.1490147783251231,-2.717980295566502,-39.60606060606061,4,1
2004,139,1210,57,1130,54,2,3,6,0.71875,10.78125,0.71875,5.0,11.0,29.9,-3,0.0,5.78125,-18.9,3,1
2004,139,1228,92,1153,68,2,5,4,0.8,9.733333333333333,0.8,14.0,17.0,13.181818181818182,1,0.0,-4.2666666666666675,3.8181818181818183,24,1
2004,139,1242,78,1334,63,2,4,12,0.7142857142857143,6.678571428571429,0.7666666666666667,5.366666666666666,19.363636363636363,69.11111111111111,-8,-0.05238095238095242,1.3119047619047626,-49.747474747474755,15,1
2004,139,1329,70,1272,53,2,2,7,0.896551724137931,14.310344827586206,0.75,7.642857142857143,5.909090909090909,28.4,-5,0.14655172413793105,6.667487684729063,-22.49090909090909,17,1
2004,139,1338,59,1458,55,2,3,6,0.875,12.78125,0.8,11.966666666666667,7.363636363636363,12.818181818181818,-3,0.07499999999999996,0.8145833333333332,-5.454545454545455,4,1
2004,139,1412,76,1246,75,2,9,1,0.6896551724137931,7.551724137931035,0.8666666666666667,10.333333333333334,40.333333333333336,2.909090909090909,8,-0.17701149425287355,-2.7816091954022992,37.42424242424243,1,1
2004,139,1435,75,1301,73,2,6,3,0.7,9.1,0.6896551724137931,8.137931034482758,24.333333333333332,12.545454545454545,3,0.010344827586206806,0.9620689655172416,11.787878787878787,2,1
2004,139,1462,89,1280,74,2,7,2,0.696969696969697,8.06060606060606,0.8928571428571429,10.821428571428571,34.666666666666664,6.909090909090909,5,-0.1958874458874459,-2.7608225108225106,27.757575757575754,15,1
2004,143,1104,80,1393,71,3,8,5,0.5862068965517241,4.758620689655173,0.75,6.107142857142857,33.22222222222222,22.363636363636363,3,-0.1637931034482759,-1.3485221674876842,10.858585858585858,9,1
2004,143,1163,73,1435,53,3,2,6,0.8181818181818182,15.151515151515152,0.7,9.1,7.545454545454546,24.333333333333332,-4,0.11818181818181828,6.051515151515153,-16.787878787878785,20,1
2004,143,1329,63,1338,51,3,2,3,0.896551724137931,14.310344827586206,0.875,12.78125,5.909090909090909,7.363636363636363,-1,0.02155172413793105,1.5290948275862064,-1.4545454545454541,12,1
2004,143,1386,84,1448,80,3,1,4,0.9642857142857143,16.285714285714285,0.6785714285714286,8.178571428571429,3.909090909090909,14.727272727272727,-3,0.2857142857142857,8.107142857142856,-10.818181818181817,4,1
2004,144,1181,72,1228,62,3,1,5,0.84375,14.78125,0.8,9.733333333333333,2.4545454545454546,17.0,-4,0.043749999999999956,5.0479166666666675,-14.545454545454545,10,1
2004,144,1210,72,1305,67,3,3,10,0.71875,10.78125,0.7333333333333333,9.333333333333334,11.0,33.666666666666664,-7,-0.014583333333333282,1.447916666666666,-22.666666666666664,5,1
2004,144,1242,100,1412,74,3,4,9,0.7142857142857143,6.678571428571429,0.6896551724137931,7.551724137931035,19.363636363636363,40.333333333333336,-5,0.024630541871921152,-0.8731527093596059,-20.969696969696972,26,1
2004,144,1462,79,1400,71,3,7,3,0.696969696969697,8.06060606060606,0.7666666666666667,10.733333333333336,34.666666666666664,13.909090909090908,4,-0.0696969696969697,-2.6727272727272755,20.757575757575758,8,1
2004,145,1163,87,1104,71,4,2,8,0.8181818181818182,15.151515151515152,0.5862068965517241,4.758620689655173,7.545454545454546,33.22222222222222,-6,0.23197492163009414,10.39289446185998,-25.676767676767675,16,1
2004,145,1329,64,1386,62,4,2,1,0.896551724137931,14.310344827586206,0.9642857142857143,16.285714285714285,5.909090909090909,3.909090909090909,1,-0.06773399014778325,-1.9753694581280783,2.0,2,1
2004,146,1181,66,1462,63,4,1,7,0.84375,14.78125,0.696969696969697,8.06060606060606,2.4545454545454546,34.666666666666664,-6,0.14678030303030298,6.7206439393939394,-32.21212121212121,3,1
2004,146,1210,79,1242,71,4,3,4,0.71875,10.78125,0.7142857142857143,6.678571428571429,11.0,19.363636363636363,-1,0.004464285714285698,4.102678571428571,-8.363636363636363,8,1
2004,152,1163,79,1181,78,5,2,1,0.8181818181818182,15.151515151515152,0.84375,14.78125,7.545454545454546,2.4545454545454546,1,-0.025568181818181768,0.37026515151515227,5.090909090909092,1,1
2004,152,1210,67,1329,65,5,3,2,0.71875,10.78125,0.896551724137931,14.310344827586206,11.0,5.909090909090909,1,-0.17780172413793105,-3.5290948275862064,5.090909090909091,2,1
2004,154,1163,82,1210,73,6,2,3,0.8181818181818182,15.151515151515152,0.71875,10.78125,7.545454545454546,11.0,-1,0.09943181818181823,4.370265151515152,-3.454545454545454,9,1
2005,134,1324,79,1105,69,0,16,16,0.3793103448275862,-3.137931034482758,0.5517241379310345,1.2758620689655173,189.11111111111111,261.8888888888889,0,-0.1724137931034483,-4.413793103448276,-72.7777777777778,10,1
2005,136,1112,66,1429,53,1,3,14,0.8181818181818182,10.121212121212121,0.7741935483870968,15.483870967741936,10.0,46.333333333333336,-11,0.04398826979472148,-5.362658846529815,-36.333333333333336,13,1
2005,136,1130,85,1335,65,1,4,13,0.8571428571428571,8.107142857142858,0.7142857142857143,7.642857142857143,14.363636363636363,80.33333333333333,-9,0.1428571428571428,0.4642857142857144,-65.96969696969697,20,1
2005,136,1153,76,1234,64,1,7,10,0.7741935483870968,12.0,0.65625,6.1875,23.181818181818183,29.555555555555557,-3,0.11794354838709675,5.8125,-6.373737373737374,12,1
2005,136,1211,74,1457,64,1,3,14,0.8620689655172413,9.89655172413793,0.8275862068965517,7.724137931034483,15.0,93.55555555555556,-11,0.03448275862068961,2.1724137931034475,-78.55555555555556,10,1
2005,136,1228,67,1192,55,1,1,16,0.9696969696969697,17.303030303030305,0.6129032258064516,3.2580645161290325,1.2727272727272727,188.44444444444446,-15,0.3567937438905181,14.044965786901273,-187.17171717171718,12,1
2005,136,1246,72,1184,64,1,2,15,0.8333333333333334,11.833333333333334,0.7037037037037037,2.888888888888889,8.818181818181818,136.11111111111111,-13,0.12962962962962965,8.944444444444445,-127.2929292929293,8,1
2005,136,1305,61,1400,57,1,9,8,0.7931034482758621,7.0344827586206895,0.6551724137931034,8.344827586206897,42.22222222222222,33.666666666666664,1,0.13793103448275867,-1.3103448275862073,8.555555555555557,4,1
2005,136,1328,84,1310,67,1,3,14,0.7741935483870968,12.387096774193548,0.6896551724137931,7.0,14.363636363636363,121.77777777777777,-11,0.0845383759733036,5.387096774193548,-107.41414141414141,17,1
